dataset,model,anom_fraction,ROC-AUC,PR-AUC,max_f1_score,max_f1_threshold,max_f1_precision,max_f1_recall,runtime,avg_memory,roc_auc_std,pr_auc_std,max_f1_score_std,max_f1_threshold_std,max_f1_precision_std,max_f1_recall_std,runtime_std,avg_memory_std
creditcard,HST,0.05,0.95714992,0.509398337245738,0.573095780491968,0.602303561643836,0.461422732381535,0.76024,7.46783504486084,0,0.0127129522538319,0.0876440084893049,0.0526549145139742,0.0222069515676806,0.0555279097598521,0.0446377418783702,0.0709961804347893,0
creditcard,HST,0.055,0.964517755074555,0.573963383646828,0.659212600311516,0.594985518590998,0.547513991230937,0.837018181818182,7.42368388175964,0,0.0103726201791395,0.0527471252652432,0.0585485087647321,0.0598642243656002,0.0783749588726412,0.050247914310566,0.0594573848841568,0
creditcard,HST,0.06,0.968859602836879,0.634203227741571,0.681935523110993,0.579552563600783,0.590095885994112,0.818866666666667,7.40121684074402,0,0.0105194346476586,0.0739633929545109,0.0710845718752457,0.079812523941896,0.096543761739272,0.0384553131714085,0.0286702236352305,0
creditcard,HST,0.065,0.958599399095023,0.62521129738475,0.672354120941351,0.598776360078278,0.572765499758863,0.841169230769231,7.40456795692444,0,0.024286089530083,0.154819698640544,0.127680632850249,0.0601018317269709,0.153562878665394,0.0514510855199716,0.0172834215374315,0
creditcard,HST,0.07,0.950642731797235,0.552040533755999,0.621643600096687,0.586342700587084,0.512906918035106,0.794342857142857,7.44649953842163,0,0.0101263544090175,0.0722790560240202,0.0477357856914712,0.0562022142852069,0.0361432216027451,0.0989812185854118,0.112145040391567,0
creditcard,HST,0.075,0.953127399783784,0.632199351852658,0.66622664546523,0.582554677103718,0.577396498741974,0.806293333333333,7.52746906280518,0,0.0278770974528667,0.181476307827953,0.145714417141257,0.0393603034204477,0.172940398882629,0.121844432690943,0.040474960327607,0
creditcard,HST,0.08,0.974732091847826,0.759050584409347,0.788094294368521,0.604052915851272,0.720196388203687,0.87605,7.50174179077149,0,0.00849697794668146,0.108812170730722,0.0790235081324339,0.0296749486577381,0.107662235746779,0.0469642151004358,0.0582929055059075,0
creditcard,HST,0.085,0.965037556027001,0.713931637913473,0.721051737909955,0.609648219178082,0.632191387175319,0.849317647058824,7.45596604347229,0,0.0167047267948423,0.0995185958661173,0.11927852105959,0.0459288186254494,0.144769609395439,0.0683132617439967,0.0195285147777541,0
creditcard,HST,0.09,0.968073277655678,0.726228522647989,0.768997622395962,0.605703953033268,0.692901151824332,0.8648,7.45879020690918,0,0.0111592696847788,0.053230106662284,0.067897805568108,0.0525896073626985,0.0721734451147531,0.061889307798303,0.0903113555954282,0
creditcard,HST,0.095,0.937575136493166,0.622030310832271,0.667650434627308,0.571017455968689,0.573756218134072,0.817221052631579,7.39452838897705,0,0.0478028527099126,0.198672735218207,0.179313652142198,0.0346183531438669,0.196006612565972,0.123371061584819,0.0247833752460348,0
creditcard,HST,0.1,0.939876205777778,0.681866631865183,0.709575604643586,0.570750371819961,0.639101691685408,0.8012,7.41264867782593,0,0.0674631382218912,0.160683243956567,0.140805648640553,0.0434047184313155,0.101667910263811,0.192853156572559,0.0344620895633404,0
creditcard,PW-AE,0.005,0.788875754773869,0.137547671291454,0.271400398313745,3.95021143525653,0.24754714127694,0.3064,24.951115655899,0,0.0262328315455958,0.00909447326075083,0.00960663022572142,0.483736816758177,0.027019130378417,0.0350542436803306,0.0985071117769401,0
creditcard,PW-AE,0.01,0.688493365656566,0.140824626042467,0.262916780440826,2.72667091217082,0.23903301509079,0.3108,24.9852746963501,0,0.0122692023231123,0.0116880684510514,0.013707382938138,0.603129467848997,0.052499028530332,0.0473835414463715,0.246835069188835,0
creditcard,PW-AE,0.015,0.648490617935702,0.155217839673155,0.293482943128902,2.19247302957854,0.259018805981396,0.345333333333333,25.4526795387268,0,0.0107824875855425,0.00703084926480539,0.0118838191748184,0.186592054914483,0.0326875911562382,0.0307245829914744,0.204996079661886,0
creditcard,PW-AE,0.02,0.622547183673469,0.170273006750832,0.306632608850188,2.12457137764624,0.292430304858064,0.3246,25.0608981132507,0,0.00649108376821989,0.0135812625087544,0.0102866682727143,0.128148170559598,0.0257348177706067,0.0146901327427631,0.118341380003886,0
creditcard,PW-AE,0.025,0.614208321641026,0.188486112055087,0.327310295082366,2.114666640769,0.338619690406307,0.31776,25.5762719154358,0,0.0113260604199727,0.00506848402275248,0.0122190791347684,0.10349023646451,0.0228829309829663,0.0152881653575568,0.267627359755579,0
creditcard,PW-AE,0.03,0.605392324398625,0.203477341313092,0.348871542847185,2.06500274521523,0.377394834930311,0.324933333333333,25.3693920612335,0,0.0118501089816037,0.00712259504524043,0.00662866045036423,0.0657710548524147,0.0182139563844608,0.00932857021317963,0.376719385832991,0
creditcard,PW-AE,0.035,0.602929828571429,0.221200232582808,0.364137777928041,2.07975437220929,0.422533048605292,0.320571428571429,25.2955591678619,0,0.0116991006250418,0.00624514094764929,0.00949788045798952,0.107411518256848,0.0226722307151202,0.0124474405204526,0.0988705263261465,0
creditcard,PW-AE,0.04,0.59847345,0.229537111930349,0.371893474082941,2.02075336685365,0.438738714607658,0.3231,25.2244636535644,0,0.00588672926966455,0.0112296347892997,0.00630842340446088,0.0606284556721829,0.0194003749507407,0.00695880736908272,0.124383734695429,0
creditcard,PW-AE,0.045,0.59429079045957,0.244928380835873,0.388457908903207,2.03260281092991,0.483116313122862,0.325244444444444,25.2343475341797,0,0.00760705415524896,0.0126098356497776,0.00737993963297211,0.0757628929881904,0.019712187805745,0.0106962552579494,0.13977091444101,0
creditcard,PW-AE,0.05,0.596117611789474,0.258044128116766,0.391192364350506,2.00705998141212,0.503512572313584,0.32024,24.9151442527771,0,0.00686748708127532,0.010272180317689,0.00404564857854584,0.0570027455241173,0.0235972196956303,0.00563276131218072,0.0469856200520309,0
creditcard,PW-AE,0.055,0.593136706493506,0.269343205669505,0.401287947371112,1.96980197593538,0.521095183746882,0.326472727272727,24.8624623298645,0,0.00614318540730808,0.0138991396058264,0.00907837217170382,0.0566271308371069,0.0247529020796301,0.00494197738722749,0.0784989187639259,0
creditcard,PW-AE,0.06,0.589193507801418,0.277828554748683,0.40353777158399,2.0058912409483,0.553283157675176,0.318733333333333,24.9111727714539,0,0.00683113924104222,0.0113635666484463,0.0101491738867966,0.138782374939836,0.0348809122736683,0.017929491533969,0.0603360508549203,0
creditcard,PW-AE,0.065,0.59021034965035,0.284425536804307,0.407676265146616,1.90368756626122,0.543892024916982,0.326769230769231,24.8812477588654,0,0.0106299691906083,0.0133770809858445,0.00811425762624913,0.0949771892223978,0.02843892685638,0.0140109847015723,0.0363624755059146,0
creditcard,PW-AE,0.07,0.587535155760369,0.293044626371741,0.410649808198628,1.87172308145323,0.556796620359706,0.325485714285714,24.8817569255829,0,0.00769994449841356,0.0117953846657612,0.0104342833690586,0.0827755350352186,0.022758682347014,0.00975286457134205,0.0382850114359628,0
creditcard,PW-AE,0.075,0.584804242450451,0.298114556484338,0.413837208821566,1.90520249797607,0.584511819262938,0.320586666666667,25.3041055679321,0,0.00719986977713989,0.00783373688838493,0.00949560753139535,0.0858814684073802,0.0244440864055341,0.00970754574773894,0.279719662064367,0
creditcard,PW-AE,0.08,0.586761840217391,0.312801604836136,0.423265034346971,1.88763440521581,0.609169585837735,0.32435,25.1758706092834,0,0.0131334662116242,0.0125307157219838,0.00905996825883824,0.0563334868610014,0.0205210915846067,0.00563083031177462,0.20511733557952,0
creditcard,PW-AE,0.085,0.584876339183542,0.321114108329193,0.428397849565857,1.8339582604189,0.610952563322014,0.330352941176471,24.9740718364716,0,0.0110585236779,0.0123022628853343,0.0110895541087112,0.0970753857339484,0.0288755104375916,0.0139489925967314,0.0842317052994757,0
creditcard,PW-AE,0.09,0.585739045665446,0.326721735424465,0.428386734910462,1.82502005415771,0.621840390353175,0.327022222222222,24.9231359004974,0,0.0128345055518228,0.0127794503028301,0.0117124360963062,0.0903689069068327,0.0306698809333453,0.00986025817907547,0.0748392795740108,0
creditcard,PW-AE,0.095,0.586706882698459,0.33504932265396,0.431118344870742,1.7987370571555,0.628264902095915,0.328252631578947,24.8624729156494,0,0.0128282475519602,0.0078001681407727,0.00592942558748552,0.0577946092700563,0.0173281956147467,0.00556084451227967,0.097397820694966,0
creditcard,PW-AE,0.1,0.589304230222222,0.341670103728085,0.43405213676499,1.77297367533107,0.640021838615906,0.32852,24.8710256099701,0,0.0101737562695609,0.00864881162269104,0.00598552320378896,0.0620110832663114,0.0248551288999636,0.00275898532072933,0.069536868472529,0
shuttle,DAE,0.005,0.987016048786908,0.826129373159748,0.888228349662189,5.0609789425017,0.923259581416485,0.856,19.1449715614319,0,0.00650203547890642,0.0288502569530162,0.0123900421091823,0.548364737129149,0.00740910545190838,0.0219089023002067,0.0177101764348129,0
shuttle,DAE,0.01,0.982967823454569,0.862468345132964,0.890354009896962,4.52119798632825,0.952214804941245,0.8368,19.2211993217468,0,0.00271377604348126,0.0158402114798252,0.0261125328361882,0.36713969880689,0.0127846316002812,0.0427691477586355,0.0244751977426816,0
shuttle,DAE,0.015,0.980076965150119,0.856079767020901,0.878665661736929,4.30664790337876,0.96225924600976,0.808533333333333,19.3113720417023,0,0.00216893302564232,0.0214028664901372,0.0135191544926146,0.444883146113856,0.0126860332902608,0.0169075919830905,0.070487494438383,0
shuttle,DAE,0.02,0.98185158601325,0.877260978536436,0.88643741225179,4.04733681544358,0.952742104410832,0.829,19.5683484077454,0,0.00225213039199285,0.0163535718536219,0.0216009109806802,0.151990165944541,0.0131150074819014,0.0298914703552702,0.093197789939196,0
shuttle,DAE,0.025,0.981580267626025,0.879712099484599,0.883392194115034,3.59189304446243,0.946854885512614,0.828,19.929980134964,0,0.00482958272778494,0.0211282390917634,0.0251938231027522,0.253380337895115,0.0232981915308719,0.0279485241113015,0.696509224323625,0
shuttle,DAE,0.03,0.982486450518434,0.900707441040713,0.891290356576646,3.23545573621282,0.953674179623986,0.8368,20.1598556518555,0,0.00222008545449965,0.0148189254160047,0.0161041332757546,0.241890361184782,0.0176536377672667,0.021516918408029,0.606359324927442,0
shuttle,DAE,0.035,0.981842803868356,0.901832404787538,0.903847522917229,3.31106695272552,0.96481799861713,0.850285714285714,19.7830101013184,0,0.0043632210429381,0.00631797860303321,0.0141433844419417,0.215673615372504,0.0190616909058185,0.0158100975225793,0.0561440091907943,0
shuttle,DAE,0.04,0.981889417803712,0.893569723063666,0.886257400012524,2.96180257089116,0.950744377886831,0.8306,19.9014789104462,0,0.0047069711032528,0.0269622032674696,0.0246176467947914,0.143226885547537,0.0107170026047517,0.0393246106147283,0.0601164265934756,0
shuttle,DAE,0.045,0.981437858601812,0.887177664057267,0.871752608321003,2.90709820400126,0.926802354979834,0.823466666666667,20.191644525528,0,0.00222698731887114,0.032295687182747,0.0447353046593197,0.278134896564074,0.0440300802710613,0.0504463044199437,0.275682074763878,0
shuttle,DAE,0.05,0.982103198350371,0.904233156529778,0.883244351398248,2.72679656833618,0.936097216677672,0.83648,20.3308174610138,0,0.00193898569322326,0.0235361636416463,0.0346611769996033,0.167864142851004,0.0506140826683958,0.0248538125847927,0.219275696714588,0
shuttle,DAE,0.055,0.982287485392246,0.926572343159753,0.910802580236632,2.6942165009205,0.957968539208082,0.868436363636364,20.2205602645874,0,0.00181719589909619,0.00612620763903891,0.0107256100747321,0.276281828087064,0.026975968775885,0.00823377442746119,0.0726674766178343,0
shuttle,DAE,0.06,0.981032526067945,0.904863209466922,0.87213695983189,2.70470691888235,0.924797495241442,0.825333333333333,21.4326979160309,0,0.00176384070537944,0.02268529659675,0.0356085022311647,0.0937381752915805,0.0435032054979198,0.0314624997240983,1.96808143151178,0
shuttle,DAE,0.065,0.982749664708126,0.922349847826792,0.899244253003825,2.66418435843429,0.958306633867008,0.847815384615385,20.4071181297302,0,0.00131903636531812,0.00939463896934688,0.0196850280116885,0.273597105330608,0.0134605781113336,0.0359582927371149,0.112580275324375,0
shuttle,DAE,0.07,0.982457284504641,0.929797568085515,0.91231281556093,2.62261497420457,0.963204321904423,0.866628571428571,20.5636432170868,0,0.00155902767360267,0.00620787003145485,0.00870818547352642,0.121426960381794,0.00747106593526146,0.0139787009994725,0.210326504654988,0
shuttle,DAE,0.075,0.977915990581904,0.879393992364859,0.840267492457844,2.30760587849689,0.870301226668588,0.816213333333333,20.9814096927643,0,0.00467535444730225,0.0610053674562993,0.0781313890336461,0.340283879855333,0.127686823252553,0.034488465060397,0.540372651001948,0
shuttle,DAE,0.08,0.98179469573992,0.917699199482464,0.883505207483883,2.34127286960368,0.924660792682258,0.8464,20.5734820365906,0,0.00193605315495582,0.0221584155570177,0.0362689826997792,0.121223512878232,0.0567243907087723,0.0189444912837479,0.105858069556292,0
shuttle,DAE,0.085,0.982259635956344,0.923439363349424,0.885622677607564,2.37128099161654,0.928758878529103,0.846588235294118,20.723668050766,0,0.00252010616940718,0.0158935522427973,0.0290547427693137,0.0876374220213549,0.0306499786701055,0.0321540410048438,0.0569322374162003,0
shuttle,DAE,0.09,0.982756220757021,0.932693954252406,0.898060835944155,2.29409457489298,0.941271763587309,0.859022222222222,20.8136283397675,0,0.000750162623245302,0.013325148564545,0.0271726042580572,0.101637485769112,0.035428770932788,0.0272947333589431,0.0538333622296233,0
shuttle,DAE,0.095,0.98014439918581,0.923821882890527,0.882674223962028,2.22006954274449,0.930354772872486,0.840168421052632,20.8329188346863,0,0.00200832723106201,0.0230151459007924,0.0462069641920439,0.10338877629597,0.044084982840708,0.0526158713402859,0.114480757184583,0
shuttle,DAE,0.1,0.980277712,0.928589380428868,0.885267980836546,2.13025089559862,0.927602184854881,0.84676,20.7812763690948,0,0.000979292460773258,0.0169623038642437,0.0319544225216888,0.0635217196947739,0.0405086920831636,0.0259423977303564,0.0321638690036648,0
shuttle,HST,0.005,0.961858061685605,0.251700188553593,0.323523392974701,0.770414716242661,0.263456468307143,0.6288,6.00784749984741,0,0.0205389047931357,0.207209723024661,0.191184384390384,0.127419750532132,0.176901695770587,0.378210523386116,0.019117888377557,0
shuttle,HST,0.01,0.962578357390427,0.261195854811462,0.405966014345598,0.662456046966732,0.284113298541568,0.7872,6.05698738098145,0,0.00580979517335492,0.0496913881875635,0.0861465515117888,0.0692883534750448,0.084361266251448,0.142923755898031,0.0336549968547483,0
shuttle,HST,0.015,0.96653903976367,0.588623023586274,0.67126273019352,0.787411663405088,0.689080681037113,0.7528,6.06925973892212,0,0.0151476847348019,0.0982189802246153,0.119798880702474,0.0717313501250901,0.207970637801285,0.223365370836414,0.015323571892731,0
shuttle,HST,0.02,0.963490064932216,0.526401668615515,0.623816674289308,0.685087749510763,0.508906044383808,0.8404,6.11490788459778,0,0.0158420936832094,0.25449629568223,0.163958124129319,0.0665280688237813,0.178306357009586,0.0874088096246597,0.0303641067949502,0
shuttle,HST,0.025,0.974562646426535,0.741002932848797,0.750459635405524,0.749543953033268,0.696264121256333,0.82064,6.29283638000488,0,0.00473800819926342,0.108449758814059,0.0902572421919705,0.099948328137143,0.11387943202784,0.0793441113126866,0.211027584224638,0
shuttle,HST,0.03,0.964042296611533,0.557012325850971,0.630044162795337,0.659392563600783,0.538622284898175,0.768933333333333,6.32479238510132,0,0.0150027814719516,0.182445378093567,0.137513319365216,0.0428372733251961,0.151314550995973,0.113772287193909,0.168151878776575,0
shuttle,HST,0.035,0.968194824225483,0.564835226967972,0.70404755917585,0.663411663405088,0.602996533278234,0.8528,6.21415762901306,0,0.00767393943854354,0.107292326013487,0.0661858622918441,0.0589819057077212,0.0797974335887187,0.07531224796723,0.0122750974561875,0
shuttle,HST,0.04,0.967998134295617,0.697943763691707,0.766648241831392,0.716805636007828,0.713423745538201,0.8453,6.22254557609558,0,0.0120978638905135,0.21764610589537,0.161128546585399,0.100448399204994,0.211850899706432,0.10736538082641,0.0728370108906375,0
shuttle,HST,0.045,0.966388724608432,0.656746296606853,0.740972789823311,0.635473659491194,0.650612001026442,0.885777777777778,6.29069919586182,0,0.00893588485720723,0.150007013110184,0.119617249737647,0.119607739960561,0.159578284148262,0.0468304005935577,0.0605928285132068,0
shuttle,HST,0.05,0.951080584389944,0.514976693853503,0.640133235030879,0.586741917808219,0.536376512270316,0.85584,6.3501166343689,0,0.0199035647765044,0.231770579962589,0.134983125569249,0.128261569195583,0.19957623806898,0.0698424512742787,0.0952253700383359,0
shuttle,HST,0.055,0.960707073543313,0.679524946817651,0.724331551900338,0.674241252446184,0.682416123627133,0.796290909090909,6.32211661338806,0,0.0192677886100099,0.193940241929136,0.16307028650262,0.0474925647692888,0.167046500243943,0.194174395499944,0.0239179867888902,0
shuttle,HST,0.06,0.970207653665599,0.769567354262615,0.818460406328564,0.665620978473581,0.75430883444847,0.908866666666667,6.57399649620056,0,0.010810008515066,0.163502090747915,0.0930869332458031,0.105782992192306,0.144963477277758,0.025150215373498,0.132091447237538,0
shuttle,HST,0.065,0.956311482270198,0.706791178155513,0.74523766693142,0.662864970645793,0.703837372944271,0.816430769230769,6.41568841934204,0,0.0305518458370462,0.263048734375114,0.218353979916693,0.123525660130494,0.251198835045364,0.169753960485733,0.106868557028047,0
shuttle,HST,0.07,0.957889759387281,0.700047084446683,0.743951851026691,0.618450097847358,0.663148403027636,0.907085714285714,6.40773873329163,0,0.0223623772912123,0.19403320883909,0.167657763458996,0.136678630122859,0.232112740861404,0.0379781892293835,0.058400833322496,0
shuttle,HST,0.075,0.960147441758435,0.686277373731626,0.765291941422306,0.613502935420744,0.695068038264347,0.867786666666667,6.58206043243408,0,0.0204638598986624,0.212962227455889,0.134092384799505,0.0720320334477979,0.171199920312906,0.0866491059131919,0.0892240607793167,0
shuttle,HST,0.08,0.973045668077919,0.800011167096199,0.855083122564468,0.693924070450098,0.809842877649494,0.91,6.46181397438049,0,0.00704096139841817,0.108172039146966,0.0480675030065746,0.0768733462421911,0.0839894045458322,0.020589742591883,0.090922064007472,0
shuttle,HST,0.085,0.969553057311197,0.776740845412111,0.828521484264508,0.616187866927593,0.749167162686676,0.936188235294118,6.46854729652405,0,0.010402660673791,0.114528785279248,0.0675413768380889,0.074951549534817,0.111871329741732,0.00920869154657706,0.0268995623539924,0
shuttle,HST,0.09,0.968527414896215,0.811536143668685,0.834651098964798,0.656766810176125,0.773651899998366,0.908488888888889,6.46377220153809,0,0.00501174612859324,0.0681133715101057,0.0365229811572775,0.0552421700139507,0.0532937463862999,0.0352067614157098,0.0239154522095839,0
shuttle,HST,0.095,0.928975169060773,0.574152942884377,0.67244086339155,0.614755381604697,0.626562534940832,0.759747368421053,6.47958655357361,0,0.0396493826470086,0.189092036357433,0.170172592414879,0.0744997486390827,0.186343317536284,0.171590015787649,0.0323220013339411,0
shuttle,HST,0.1,0.965457819555556,0.757574013336947,0.826370318874842,0.651695342465753,0.779557901292051,0.88616,6.48700971603394,0,0.0058009307051834,0.071656050039801,0.0420784957364216,0.0610167179869382,0.0852519051508384,0.0463946979729365,0.0399334736973363,0
shuttle,PW-AE,0.005,0.985297380774799,0.767516309524571,0.826977322797036,5.41246839021821,0.877016474443947,0.7888,21.1264805793762,0,0.00643839116617182,0.16696110673092,0.178059740915459,1.10384460161625,0.126096582183048,0.20963587479246,0.0363849672449195,0
shuttle,PW-AE,0.01,0.984071320142149,0.873779255947665,0.902470801243882,5.08902600351979,0.95208721360893,0.858,21.1944124221802,0,0.00289246825013725,0.0160903248587959,0.0172722022919905,0.385141656704711,0.0135302796843946,0.0250199920063936,0.0632267466869859,0
shuttle,PW-AE,0.015,0.981525351350561,0.884460244345733,0.899705958638637,5.30877792584621,0.968962519471743,0.839733333333333,21.3410754203796,0,0.00210608876040264,0.00566894353819787,0.0066812052367779,0.309441348497471,0.00806104389346178,0.00876356092008268,0.0451527462441131,0
shuttle,PW-AE,0.02,0.982535405606985,0.900773241106886,0.914185218387024,4.88976883210231,0.96862568832633,0.8656,21.5409984111786,0,0.0026315773403344,0.0132299248187741,0.0115046525032892,0.322496623492273,0.00689318278903622,0.0160405735558302,0.0994095245737452,0
shuttle,PW-AE,0.025,0.984557185100689,0.919374623690044,0.926497910115421,4.56798024212261,0.97256348631954,0.88464,21.9144414424896,0,0.0029843482058441,0.0129469088626341,0.0120786586396018,0.340359975350796,0.0115309485444477,0.0141240220900422,0.608818236413373,0
shuttle,PW-AE,0.03,0.984210734289767,0.927384134292444,0.923283541499907,4.23737509276256,0.973914350567171,0.877866666666666,22.4165010929108,0,0.00155465868771081,0.0121439890546448,0.0168851874149857,0.390444561250572,0.00929283396818442,0.0256792177104798,0.62846072857875,0
shuttle,PW-AE,0.035,0.983130936189682,0.922274379525178,0.924474161356757,4.08347451443727,0.977902249682411,0.8768,21.8398985862732,0,0.00317578051546402,0.0192273855478927,0.0181464058541573,0.173952637041971,0.0115959303212449,0.0264639917084112,0.0568177343269129,0
shuttle,PW-AE,0.04,0.984307155705699,0.924783651247858,0.920900676080673,3.80943371202799,0.969576240116082,0.877,21.9764746189117,0,0.00207457122265538,0.0212568214910732,0.0289126753602143,0.13141917767659,0.0259490781990941,0.0328842667547872,0.0715694893067679,0
shuttle,PW-AE,0.045,0.985436468311421,0.94070365332765,0.932657559832381,3.68569501708285,0.974297613455009,0.894666666666667,22.1191123008728,0,0.00102206039312838,0.0044163826056584,0.0109469825236722,0.215344507117276,0.0218059541250811,0.00998270108676276,0.126656627924363,0
shuttle,PW-AE,0.05,0.986137966919668,0.943411629521918,0.934658253169717,3.3893038560219,0.980120259922236,0.89328,22.5079589366913,0,0.00122744775517908,0.00510820539742648,0.0106271326632607,0.1583521409311,0.00546624709074783,0.0152640754715115,0.154727057201697,0
shuttle,PW-AE,0.055,0.98517643774205,0.949045956869727,0.940192349113003,3.42378550875383,0.978064496469943,0.905236363636364,22.2958603382111,0,0.00261025614714806,0.00734491097020184,0.0132000965053565,0.226017468228765,0.0102645401609966,0.0182264905749211,0.0772923207313171,0
shuttle,PW-AE,0.06,0.985668946606414,0.949588352047655,0.941362074900061,3.15905201564497,0.978550366034173,0.907,24.049730682373,0,0.00190318350987521,0.00923212713730749,0.0108624750669183,0.0817654407876021,0.00555262135569107,0.0172996467529767,2.24011063202756,0
shuttle,PW-AE,0.065,0.986281755869717,0.950806166713335,0.941283304327187,2.92256351224873,0.978495508725573,0.906830769230769,22.757624578476,0,0.000677831735446346,0.00828323274745623,0.0132815688127532,0.260680169935572,0.00981220194446313,0.0166287695375022,0.153933376385837,0
shuttle,PW-AE,0.07,0.985010504478192,0.949620159786588,0.936733721247002,2.92006869742911,0.979431629483889,0.897657142857143,22.6958886623383,0,0.00106729709349632,0.00578973599755328,0.0123147936928459,0.109641742320996,0.011580791832745,0.0149589915626498,0.174253747631147,0
shuttle,PW-AE,0.075,0.986036737594876,0.954009024403735,0.938791693477233,2.64151215363012,0.97316289976954,0.90688,22.9860788345337,0,0.000977813335617705,0.00415016738247844,0.00662950144051187,0.240351101406861,0.0104978775484448,0.0109583453738844,0.142769144438964,0
shuttle,PW-AE,0.08,0.985883048523669,0.954010894018096,0.9427049929217,2.73229428349239,0.982424273749189,0.90625,22.7891522884369,0,0.000302612659396341,0.00774023083115289,0.0128227149553396,0.241164136477008,0.00527593308733579,0.0216996543751277,0.141120253278057,0
shuttle,PW-AE,0.085,0.986315325912755,0.957580924240811,0.944381786300189,2.7141087573266,0.982281747409001,0.909364705882353,22.8628534793854,0,0.0018168969159707,0.00423773793884488,0.00712013302129628,0.167620652797498,0.00575328926600938,0.0118682502215701,0.0854399880060822,0
shuttle,PW-AE,0.09,0.986467114041514,0.960845413476222,0.948773643530132,2.41694964739067,0.981833077328645,0.918,22.9628379821777,0,0.00144279905126912,0.00318345462904256,0.00473154768598194,0.317498930210912,0.00970434496346749,0.0106955627120968,0.0603399048745661,0
shuttle,PW-AE,0.095,0.985685137307357,0.959427558185794,0.945451704121391,2.45472764028681,0.984190804515664,0.909726315789474,22.9749403476715,0,0.00103002541915888,0.00369315349626569,0.00849442555744411,0.183919073850035,0.00393798442540555,0.0144248170269292,0.0576769068774301,0
shuttle,PW-AE,0.1,0.985554240888889,0.961059028212217,0.946921353463271,2.48152371389448,0.985276294459256,0.91152,23.001279592514,0,0.000770094500588082,0.00422396498562508,0.0118042064204044,0.193256876540286,0.00790001421927145,0.0169985881766693,0.0444816086449872,0
